# File generated by CMD 3.9 (http://stev.oapd.inaf.it/cmd) on Wed Jun 24 20:05:12 UTC 2026
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Attention: photometry includes extinction of Av=0.63, with coefficients derived star-by-star, for Cardelli et al 89 + O'Donnell 94 Rv=3.1 extinction curve.
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.006 -0.40400 7.07918 16.1114330292 2.6295966605   16.019  4.861  4.3045  2.952    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -1.7e-07      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 -7.382 -4.927 -4.942 -4.945
0.006 -0.40400 7.07918 16.1118717194 2.6295968142   16.019  4.862  4.2944  2.911    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.67e-07      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 -7.384 -4.917 -4.927 -4.938
0.006 -0.40400 7.07918 16.1123199463 2.6295969712   16.020  4.863  4.2837  2.867    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.63e-07      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 -7.386 -4.982 -4.987 -5.010
0.006 -0.40400 7.07918 16.1127777100 2.6295971315   16.020  4.863  4.2722  2.820    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.59e-07      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 -7.388 -5.049 -5.051 -5.084
0.006 -0.40400 7.07918 16.1132583618 2.6295972998   16.020  4.864  4.2597  2.770    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.56e-07      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 -7.389 -5.121 -5.120 -5.163
0.006 -0.40400 7.07918 16.1135921478 2.6295974167   16.020  4.864  4.2506  2.733    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.51e-07      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 -7.389 -5.174 -5.169 -5.221
0.006 -0.40400 7.07918 16.1139392853 2.6295975383   16.021  4.864  4.2407  2.693    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.48e-07      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 -7.390 -5.230 -5.223 -5.283
0.006 -0.40400 7.07918 16.1143131256 2.6295976692   16.021  4.864  4.2297  2.650    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.44e-07      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 -7.389 -5.293 -5.281 -5.351
0.006 -0.40400 7.07918 16.1147365570 2.6295978174   16.021  4.863  4.2165  2.597    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -1.4e-07      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 -7.388 -5.367 -5.351 -5.433
0.006 -0.40400 7.07918 16.1149806976 2.6295979029   16.021  4.863  4.2086  2.566    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.37e-07      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 -7.388 -5.411 -5.393 -5.481
0.006 -0.40400 7.07918 16.1152553558 2.6295979991   16.022  4.863  4.1995  2.530    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.34e-07      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 -7.387 -5.462 -5.441 -5.537
0.006 -0.40400 7.07918 16.1155605316 2.6295981059   16.022  4.862  4.1888  2.488    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -1.3e-07      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 -7.385 -5.522 -5.497 -5.602
0.006 -0.40400 7.07918 16.1159019470 2.6295982254   16.022  4.861  4.1764  2.439    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.26e-07      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 -7.383 -5.590 -5.561 -5.677
0.006 -0.40400 7.07918 16.1162834167 2.6295983590   16.023  4.860  4.1617  2.381    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.21e-07      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 -7.380 -5.669 -5.635 -5.766
0.006 -0.40400 7.07918 16.1167087555 2.6295985079   16.023  4.858  4.1442  2.313    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.16e-07      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 -7.376 -5.763 -5.721 -5.872
0.006 -0.40400 7.07918 16.1171875000 2.6295986754   16.023  4.856  4.1229  2.230    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -1.1e-07      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 -7.371 -5.880 -5.832 -5.998
0.006 -0.40400 7.07918 16.1177196503 2.6295988617   16.024  4.854  4.0970  2.129    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.03e-07      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 -7.364 -6.021 -5.965 -6.150
0.006 -0.40400 7.07918 16.1183166504 2.6295990706   16.024  4.851  4.0641  2.001    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.49e-08      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 -7.356 -6.180 -6.107 -6.341
0.006 -0.40400 7.07918 16.1189708710 2.6295992995   16.025  4.847  4.0230  1.840    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.77e-08      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 -7.347 -6.383 -6.296 -6.566
0.006 -0.40400 7.07918 16.1196212769 2.6295995271   16.025  4.842  3.9749  1.652    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -9.7e-08      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 -7.336 -6.599 -6.495 -6.807
0.006 -0.40400 7.07918 16.1202526093 2.6295997480   16.026  4.837  3.9209  1.441    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.58e-07      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 -7.323 -6.789 -6.653 -7.047
0.006 -0.40400 7.07918 16.1208438873 2.6295999548   16.026  4.829  3.8626  1.216    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.72e-07      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 -7.304 -6.888 -6.690 -7.238
0.006 -0.40400 7.07918 16.1211147308 2.6296000496   16.026  4.824  3.8329  1.102    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.22e-07      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 -7.290 -6.895 -6.641 -7.317
0.006 -0.40400 7.07918 16.1212654114 2.6296001023   16.026  4.819  3.8142  1.032    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -6.8e-07      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 -7.278 -6.890 -6.594 -7.362
0.006 -0.40400 7.07918 16.1214370728 2.6296001623   16.026  4.814  3.7928  0.952    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.35e-07      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 -7.265 -6.878 -6.529 -7.407
0.006 -0.40400 7.07918 16.1216239929 2.6296002277   16.026  4.806  3.7693  0.866    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.63e-07      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 -7.245 -6.848 -6.435 -7.440
0.006 -0.40400 7.07918 16.1218357086 2.6296003017   16.026  4.792  3.7423  0.771    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.67e-07      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 -7.211 -6.791 -6.303 -7.449
0.006 -0.40400 7.07918 16.1220722198 2.6296003845   16.026  4.772  3.7099  0.663    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.04e-07      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 -7.159 -6.687 -6.110 -7.417
0.006 -0.40400 7.07918 16.1223373413 2.6296004772   16.026  4.739  3.6740  0.552    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.35e-07      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 -7.076 -6.516 -5.832 -7.322
0.006 -0.40400 7.07918 16.1226100922 2.6296005726   16.027  4.692  3.6465  0.489    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.62e-07      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 -6.960 -6.296 -5.518 -7.161
0.006 -0.40400 7.07918 16.1231861115 2.6296007740   16.027  4.638  3.6226  0.448    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.49e-07      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 -6.824 -6.038 -5.174 -6.953
0.006 -0.40400 7.07918 16.1234741211 2.6296008747   16.028  4.688  3.6120  0.355    3  0.000  0.533   192.77    91.24    61.07    44.07    36.71  4 -1.46e-07      0.00 7.348e-01 2.592e-01 1.056e-03 3.107e-04 2.638e-03 -1.000 6.000e-03 -6.949 -6.100 -5.187 -7.042
0.006 -0.40400 7.07918 16.1237869263 2.6296009841   16.028  4.765  3.6004  0.232    3  0.000  0.492   260.79   114.05    75.58    54.72    45.61  4 -1.65e-07      0.00 7.345e-01 2.595e-01 9.709e-04 3.865e-04 2.632e-03 -1.000 6.000e-03 -7.142 -6.217 -5.241 -7.191
0.006 -0.40400 7.07918 16.1238842010 2.6296010181   16.028  4.790  3.5976  0.195    3  0.000  0.460   280.24   121.80    80.48    58.32    48.62  4 -1.96e-07      0.00 7.311e-01 2.628e-01 8.938e-04 5.175e-04 2.589e-03 -1.000 6.042e-03 -7.205 -6.260 -5.267 -7.242
0.006 -0.40400 7.07918 16.1239509583 2.6296010415   16.028  4.807  3.5957  0.171    3  0.000  0.438   290.97   127.29    83.94    60.87    50.75  4  -2.2e-07      0.00 7.289e-01 2.651e-01 8.422e-04 6.052e-04 2.560e-03 -1.000 6.070e-03 -7.247 -6.288 -5.284 -7.277
0.006 -0.40400 7.07918 16.1240844727 2.6296010882   16.028  4.839  3.5925  0.126    3  0.000  0.413   312.04   138.16    90.77    65.90    54.96  4 -2.72e-07      0.00 7.209e-01 2.730e-01 7.672e-04 7.695e-04 2.476e-03 -1.000 6.066e-03 -7.328 -6.345 -5.320 -7.343
0.006 -0.40400 7.07918 16.1242198944 2.6296011355   16.028  4.869  3.5898  0.085    3  0.000  0.405   332.32   148.74    97.40    70.79    59.04  3 -3.28e-07      0.00 7.100e-01 2.840e-01 7.203e-04 9.186e-04 2.371e-03 -1.000 6.007e-03 -7.403 -6.400 -5.357 -7.407
0.006 -0.40400 7.07918 16.1248817444 2.6296013669   16.028  4.929  3.5843  0.003    3  0.000  0.393   377.05   172.47   112.19    81.72    68.18  0 -4.96e-07      0.00 6.934e-01 3.006e-01 6.518e-04 1.141e-03 2.213e-03 -1.000 6.000e-03 -7.553 -6.505 -5.421 -7.530
0.006 -0.40400 7.07918 16.1262569427 2.6296018476   16.029  4.952  3.5823 -0.028    3  0.000  0.388   395.40   182.35   118.32    86.25    71.98  0 -6.13e-07      0.00 6.876e-01 3.064e-01 6.289e-04 1.217e-03 2.159e-03 -1.000 6.000e-03 -7.609 -6.545 -5.446 -7.577
0.006 -0.40400 7.07918 16.1425704956 2.6296075433   16.036  4.931  3.5847  0.003    4  0.000  0.388     0.00     0.00     0.00     0.00     0.00 -1 -5.57e-07      0.00 6.876e-01 3.064e-01 6.291e-04 1.216e-03 2.159e-03 -1.000 6.000e-03 -7.558 -6.514 -5.433 -7.538
0.006 -0.40400 7.07918 16.1644153595 2.6296151495   16.046  4.901  3.5882  0.047    4  0.000  0.388     0.00     0.00     0.00     0.00     0.00 -1 -4.83e-07      0.00 6.877e-01 3.063e-01 6.295e-04 1.215e-03 2.160e-03 -1.000 6.000e-03 -7.483 -6.468 -5.411 -7.480
0.006 -0.40400 7.07918 16.1926116943 2.6296249323   16.062  4.874  3.5918  0.089    4  0.000  0.389     0.00     0.00     0.00     0.00     0.00 -1 -4.27e-07      0.00 6.878e-01 3.062e-01 6.300e-04 1.213e-03 2.162e-03 -1.000 6.000e-03 -7.416 -6.427 -5.395 -7.429
0.006 -0.40400 7.07918 16.2382888794 2.6296406973   16.089  4.850  3.5967  0.133    4  0.000  0.389     0.00     0.00     0.00     0.00     0.00 -1 -3.78e-07      0.00 6.879e-01 3.061e-01 6.308e-04 1.211e-03 2.164e-03 -1.000 6.000e-03 -7.356 -6.403 -5.400 -7.390
0.006 -0.40400 7.07918 16.2757091522 2.6296535367   16.112  4.838  3.6004  0.161    4  0.000  0.389     0.00     0.00     0.00     0.00     0.00 -1 -3.54e-07      0.00 6.880e-01 3.060e-01 6.315e-04 1.208e-03 2.165e-03 -1.000 6.000e-03 -7.325 -6.399 -5.417 -7.375
0.006 -0.40400 7.07918 16.3017654419 2.6296624369   16.128  4.862  3.6070  0.163    5  0.000  0.389     0.00     0.00     0.00     0.00     0.00 -1 -3.95e-07      0.00 6.881e-01 3.059e-01 6.320e-04 1.207e-03 2.167e-03 -1.000 6.000e-03 -7.385 -6.501 -5.549 -7.462
0.006 -0.40400 7.07918 16.3107223511 2.6296654889   16.133  4.901  3.6132  0.150    5  0.000  0.389     0.00     0.00     0.00     0.00     0.00 -1 -4.72e-07      0.00 6.881e-01 3.059e-01 6.321e-04 1.206e-03 2.167e-03 -1.000 6.000e-03 -7.482 -6.635 -5.709 -7.583
0.006 -0.40400 7.07918 16.3136787415 2.6296664954   16.134  4.966  3.6389  0.187    5  0.000  0.389     0.00     0.00     0.00     0.00     0.00 -1  -6.8e-07      0.00 6.881e-01 3.059e-01 6.322e-04 1.206e-03 2.167e-03 -1.000 6.000e-03 -7.646 -6.943 -6.116 -7.835
0.006 -0.40400 7.07918 16.3150501251 2.6296669621   16.135  4.978  3.7691  0.696    5  0.000  0.389     0.00     0.00     0.00     0.00     0.00 -1 -1.01e-06      0.00 6.881e-01 3.059e-01 6.322e-04 1.206e-03 2.167e-03 -1.000 6.000e-03 -7.674 -7.280 -6.867 -7.872
0.006 -0.40400 7.07918 16.3156757355 2.6296671750   16.135  4.977  3.8219  0.908    5  0.000  0.389     0.00     0.00     0.00     0.00     0.00 -1 -1.15e-06      0.00 6.881e-01 3.059e-01 6.322e-04 1.206e-03 2.167e-03 -1.000 6.000e-03 -7.672 -7.284 -7.008 -7.732
0.006 -0.40400 7.07918 16.3159084320 2.6296672542   16.134  4.977  3.8385  0.975    5  0.000  0.389     0.00     0.00     0.00     0.00     0.00 -1  -1.2e-06      0.00 6.881e-01 3.059e-01 6.322e-04 1.206e-03 2.167e-03 -1.000 6.000e-03 -7.672 -7.277 -7.037 -7.681
0.006 -0.40400 7.07918 16.3161487579 2.6296673360   16.134  4.977  3.8541  1.037    5  0.000  0.389     0.00     0.00     0.00     0.00     0.00 -1 -1.24e-06      0.00 6.881e-01 3.059e-01 6.322e-04 1.206e-03 2.167e-03 -1.000 6.000e-03 -7.672 -7.266 -7.056 -7.632
0.006 -0.40400 7.07918 16.3163890839 2.6296674177   16.134  4.977  3.8693  1.098    5  0.000  0.389     0.00     0.00     0.00     0.00     0.00 -1 -1.28e-06      0.00 6.881e-01 3.059e-01 6.322e-04 1.206e-03 2.167e-03 -1.000 6.000e-03 -7.672 -7.250 -7.064 -7.584
0.006 -0.40400 7.07918 16.3166275024 2.6296674989   16.134  4.977  3.8830  1.153    5  0.000  0.389     0.00     0.00     0.00     0.00     0.00 -1 -1.33e-06      0.00 6.881e-01 3.059e-01 6.322e-04 1.206e-03 2.167e-03 -1.000 6.000e-03 -7.671 -7.230 -7.061 -7.538
0.006 -0.40400 7.07918 16.3168983459 2.6296675910   16.134  4.976  3.8985  1.215    5  0.000  0.389     0.00     0.00     0.00     0.00     0.00 -1 -1.39e-06      0.00 6.881e-01 3.059e-01 6.322e-04 1.206e-03 2.167e-03 -1.000 6.000e-03 -7.671 -7.197 -7.043 -7.485
0.006 -0.40400 7.07918 16.3171977997 2.6296676929   16.133  4.976  3.9136  1.276    5  0.000  0.389     0.00     0.00     0.00     0.00     0.00 -1 -1.44e-06      0.00 6.881e-01 3.059e-01 6.322e-04 1.206e-03 2.167e-03 -1.000 6.000e-03 -7.669 -7.153 -7.008 -7.426
0.006 -0.40400 7.07918 16.3175315857 2.6296678064   16.133  4.975  3.9299  1.342    5  0.000  0.389     0.00     0.00     0.00     0.00     0.00 -1 -1.51e-06      0.00 6.881e-01 3.059e-01 6.322e-04 1.206e-03 2.167e-03 -1.000 6.000e-03 -7.668 -7.104 -6.974 -7.354
0.006 -0.40400 7.07918 16.3179054260 2.6296679336   16.133  4.974  3.9460  1.408    5  0.000  0.389     0.00     0.00     0.00     0.00     0.00 -1 -1.56e-06      0.00 6.881e-01 3.059e-01 6.322e-04 1.206e-03 2.167e-03 -1.000 6.000e-03 -7.665 -7.036 -6.910 -7.280
0.006 -0.40400 7.07918 16.3183231354 2.6296680757   16.133  4.973  3.9622  1.474    5  0.000  0.389     0.00     0.00     0.00     0.00     0.00 -1 -7.96e-07      0.00 6.881e-01 3.059e-01 6.323e-04 1.206e-03 2.167e-03 -1.000 6.000e-03 -7.662 -6.973 -6.860 -7.197
0.006 -0.40400 7.07918 16.3187923431 2.6296682353   16.133  4.971  3.9788  1.542    5  0.000  0.389     0.00     0.00     0.00     0.00     0.00 -1 -1.96e-07      0.00 6.881e-01 3.059e-01 6.323e-04 1.206e-03 2.167e-03 -1.000 6.000e-03 -7.658 -6.903 -6.801 -7.109
0.006 -0.40400 7.07918 16.3193149567 2.6296684130   16.134  4.969  3.9939  1.605    5  0.000  0.389     0.00     0.00     0.00     0.00     0.00 -1    -2e-07      0.00 6.881e-01 3.059e-01 6.323e-04 1.206e-03 2.167e-03 -1.000 6.000e-03 -7.652 -6.829 -6.731 -7.027
0.006 -0.40400 7.07918 16.3199005127 2.6296686122   16.134  4.966  4.0090  1.667    5  0.000  0.389     0.00     0.00     0.00     0.00     0.00 -1 -2.07e-07      0.00 6.881e-01 3.059e-01 6.323e-04 1.206e-03 2.167e-03 -1.000 6.000e-03 -7.646 -6.751 -6.659 -6.941
0.006 -0.40400 7.07918 16.3205528259 2.6296688340   16.135  4.964  4.0235  1.728    5  0.000  0.389     0.00     0.00     0.00     0.00     0.00 -1 -2.12e-07      0.00 6.881e-01 3.059e-01 6.323e-04 1.206e-03 2.167e-03 -1.000 6.000e-03 -7.639 -6.673 -6.586 -6.856
0.006 -0.40400 7.07918 16.3212833405 2.6296690824   16.135  4.961  4.0365  1.783    5  0.000  0.389     0.00     0.00     0.00     0.00     0.00 -1 -2.16e-07      0.00 6.881e-01 3.059e-01 6.323e-04 1.206e-03 2.168e-03 -1.000 6.000e-03 -7.632 -6.601 -6.518 -6.776
0.006 -0.40400 7.07918 16.3220977783 2.6296693593   16.136  4.958  4.0481  1.832    5  0.000  0.389     0.00     0.00     0.00     0.00     0.00 -1 -2.21e-07      0.00 6.881e-01 3.059e-01 6.323e-04 1.206e-03 2.168e-03 -1.000 6.000e-03 -7.625 -6.533 -6.454 -6.703
0.006 -0.40400 7.07918 16.3230113983 2.6296696699   16.137  4.955  4.0587  1.878    5  0.000  0.389     0.00     0.00     0.00     0.00     0.00 -1 -2.27e-07      0.00 6.882e-01 3.058e-01 6.323e-04 1.206e-03 2.168e-03 -1.000 6.000e-03 -7.617 -6.470 -6.395 -6.634
0.006 -0.40400 7.07918 16.3240299225 2.6296700161   16.137  4.952  4.0680  1.918    5  0.000  0.389     0.00     0.00     0.00     0.00     0.00 -1  -2.3e-07      0.00 6.882e-01 3.058e-01 6.324e-04 1.206e-03 2.168e-03 -1.000 6.000e-03 -7.610 -6.413 -6.341 -6.572
0.006 -0.40400 7.07918 16.3251686096 2.6296704031   16.138  4.950  4.0761  1.953    5  0.000  0.389     0.00     0.00     0.00     0.00     0.00 -1  -2.3e-07      0.00 6.882e-01 3.058e-01 6.324e-04 1.206e-03 2.168e-03 -1.000 6.000e-03 -7.604 -6.370 -6.305 -6.517
0.006 -0.40400 7.07918 16.3264408112 2.6296708354   16.139  4.948  4.0814  1.976    5  0.000  0.389     0.00     0.00     0.00     0.00     0.00 -1 -2.32e-07      0.00 6.882e-01 3.058e-01 6.324e-04 1.205e-03 2.168e-03 -1.000 6.000e-03 -7.600 -6.341 -6.281 -6.479
0.006 -0.40400 7.07918 16.3278617859 2.6296713181   16.140  4.946  4.0874  2.002    5  0.000  0.389     0.00     0.00     0.00     0.00     0.00 -1 -2.34e-07      0.00 6.882e-01 3.058e-01 6.324e-04 1.205e-03 2.168e-03 -1.000 6.000e-03 -7.595 -6.304 -6.246 -6.439
0.006 -0.40400 7.07918 16.3312206268 2.6296724589   16.143  4.944  4.0953  2.035    5  0.000  0.389     0.00     0.00     0.00     0.00     0.00 -1 -2.39e-07      0.00 6.882e-01 3.058e-01 6.325e-04 1.205e-03 2.168e-03 -1.000 6.000e-03 -7.590 -6.255 -6.200 -6.386
0.006 -0.40400 7.07918 16.3354110718 2.6296738812   16.146  4.943  4.1005  2.057    5  0.000  0.389     0.00     0.00     0.00     0.00     0.00 -1 -2.42e-07      0.00 6.882e-01 3.058e-01 6.326e-04 1.205e-03 2.168e-03 -1.000 6.000e-03 -7.589 -6.225 -6.171 -6.353
0.006 -0.40400 7.07918 16.3428382874 2.6296764003   16.151  4.944  4.1073  2.084    5  0.000  0.389     0.00     0.00     0.00     0.00     0.00 -1 -2.47e-07      0.00 6.882e-01 3.058e-01 6.327e-04 1.204e-03 2.168e-03 -1.000 6.000e-03 -7.589 -6.188 -6.136 -6.312
